hotel;está_cancelado ;plazo_de_llegada;fecha_de_llegada_año;fecha_de_llegada_mes;fecha_de_llegada_número_de_semana;fecha_de_llegada_día_del_mes;estancias_en_noches_de_fin_de_semana;estancias_en_noches_de_semana ;adultos;niños;bebés;comida;país;segmento_de_mercado;canal_de_distribución ;es_huésped_repetido ;cancelaciones_anteriores ;reservas_anteriores_no_canceladas;tipo_habitación_reservada;tipo_habitación_asignada ;cambios_de_reserva;tipo_de_depósito ;agente;empresa ;días_en_lista_de_espera;tipo_de_cliente ;adr;plazas_de_aparcamiento_obligatorias;total_de_solicitudes_especiales;estado_de_la_reserva;fecha_del_estado_de_la_reserva
Hotel Andina La Terraza;no;0;2024;Febrero;6;9;0;1;1;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;9;NULL;0;Transitorio;88;0;1;Check-Out;2/10/2024
Hotel Andina La Terraza;no;3;2024;Febrero;6;6;1;3;1;0;0;BB;PRT;Corporativo;Corporativo;0;0;0;A;A;0;No Deposit;NULL;426;0;Transitorio;80;0;0;Check-Out;2/10/2024
Hotel Andina La Terraza;no;0;2024;Febrero;6;9;0;1;1;0;0;BB;PRT;Directo;Directo;0;0;0;A;A;0;No Deposit;NULL;NULL;0;Transitorio;93;0;0;Check-Out;2/10/2024
Hotel Andina La Terraza;no;2;2024;Febrero;6;9;0;1;1;0;0;SC;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;88;0;1;Check-Out;2/10/2024
Hotel Andina La Terraza;no;5;2024;Febrero;5;4;2;4;2;1;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;22;NULL;0;Transitorio;80.76;0;1;Check-Out;2/10/2024
Hotel Andina La Terraza;no;160;2024;Febrero;6;5;2;3;2;0;0;BB;SRB;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;132;NULL;0;Transitorio;68;0;1;Check-Out;2/10/2024
Hotel Andina La Terraza;no;8;2024;Febrero;5;4;2;4;2;0;0;BB;BEL;Directo;Directo;0;0;0;A;A;0;No Deposit;14;NULL;0;Transitorio;77;0;0;Check-Out;2/10/2024
Hotel Andina La Terraza;no;11;2024;Febrero;6;5;2;3;2;0;0;BB;FRA;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;28;NULL;0;Transitorio;75;0;0;Check-Out;2/10/2024
Hotel Andina La Terraza;no;23;2024;Febrero;6;8;0;2;1;0;0;BB;FRA;Corporativo;Corporativo;0;0;0;A;A;0;No Deposit;NULL;179;0;Transitorio;80;0;0;Check-Out;2/10/2024
Hotel Andina La Terraza;no;11;2024;Febrero;6;6;1;3;1;0;0;SC;SWE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;51.05;0;1;Check-Out;2/10/2024
Hotel Andina La Terraza;no;124;2024;Febrero;6;5;2;3;3;0;0;BB;FRA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;119;0;3;Check-Out;2/10/2024
Hotel Andina La Terraza;no;0;2024;Febrero;6;9;0;1;2;0;0;SC;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;88;0;0;Check-Out;2/10/2024
Hotel Andina La Terraza;no;17;2024;Febrero;5;3;2;5;2;0;0;BB;IRL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;91.8;0;1;Check-Out;2/10/2024
Hotel Andina La Terraza;no;14;2024;Febrero;6;8;0;2;2;0;0;BB;FRA;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;28;NULL;0;Transitorio;75;0;0;Check-Out;2/10/2024
Hotel Andina La Terraza;no;1;2024;Febrero;6;8;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;108;0;0;Check-Out;2/10/2024
Hotel Andina La Terraza;no;17;2024;Febrero;6;6;1;3;2;0;0;HB;FRA;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;28;NULL;0;Transitorio;105;0;0;Check-Out;2/10/2024
Hotel Andina La Terraza;no;67;2024;Febrero;6;6;1;3;2;0;0;SC;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;74.8;0;2;Check-Out;2/10/2024
Hotel Andina La Terraza;no;2;2024;Febrero;6;9;0;1;2;0;0;SC;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;97;0;1;Check-Out;2/10/2024
Hotel Andina La Terraza;no;1;2024;Febrero;6;9;0;1;1;0;0;SC;USA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;57.06;0;1;Check-Out;2/10/2024
Hotel Andina La Terraza;no;3;2024;Febrero;6;9;0;1;1;0;0;BB;PRT;Corporativo;Corporativo;0;0;0;A;A;0;No Deposit;NULL;243;0;Transitorio - Fiesta;93;0;0;Check-Out;2/10/2024
Hotel Andina La Terraza;no;63;2024;Febrero;6;5;2;3;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;88.4;0;2;Check-Out;2/10/2024
Hotel Andina La Terraza;no;63;2024;Febrero;6;5;2;3;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;88.4;0;2;Check-Out;2/10/2024
Hotel Andina La Terraza;no;11;2024;Febrero;6;6;1;3;1;0;0;SC;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;51.05;0;2;Check-Out;2/10/2024
Hotel Andina La Terraza;no;30;2024;Febrero;6;6;1;3;2;2;0;BB;FRA;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;9;NULL;0;Transitorio;142.8;0;0;Check-Out;2/10/2024
Hotel Andina La Terraza;no;10;2024;Febrero;6;8;0;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;79;0;0;Check-Out;2/10/2024
Hotel Andina La Terraza;no;14;2024;Febrero;6;8;0;2;1;0;0;BB;PRT;Corporativo;Corporativo;0;0;0;A;A;1;No Deposit;NULL;219;0;Transitorio;89;1;3;Check-Out;2/10/2024
Hotel Andina La Terraza;no;16;2024;Febrero;6;5;2;3;1;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;7;NULL;0;Transitorio;70.69;0;1;Check-Out;2/10/2024
Hotel Andina La Terraza;no;103;2024;Febrero;6;5;2;3;2;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;74.8;0;2;Check-Out;2/10/2024
Hotel Andina La Terraza;no;43;2024;Febrero;6;7;0;4;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;90.1;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;16;2024;Febrero;5;4;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;63.2;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;322;2024;Febrero;6;5;2;4;2;1;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;92.65;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;23;2024;Enero;5;29;4;9;1;0;0;SC;USA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;43.53;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;28;2024;Febrero;6;5;2;4;2;1;0;BB;FRA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;NULL;0;Transitorio;84.17;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;49;2024;Febrero;6;7;0;4;3;0;0;BB;ARG;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;NULL;0;Transitorio;96.99;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;6;2024;Febrero;6;5;2;4;2;0;0;HB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;124.1;0;0;Check-Out;2/11/2024
Hotel Andina La Terraza;no;1;2024;Febrero;6;10;0;1;2;0;0;BB;SEN;Online TA;TA/TO;0;0;0;D;D;1;No Deposit;9;NULL;0;Transitorio;118;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;19;2024;Febrero;6;7;0;4;2;0;0;SC;LVA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;54.21;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;11;2024;Febrero;6;7;0;4;3;0;0;HB;FRA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;185.3;0;0;Check-Out;2/11/2024
Hotel Andina La Terraza;no;2;2024;Febrero;6;6;1;4;2;0;0;SC;AUT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;54.71;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;10;2024;Febrero;6;10;0;1;2;0;0;BB;PRT;Directo;Directo;0;0;0;D;D;3;No Deposit;14;NULL;0;Transitorio;78.4;1;0;Check-Out;2/11/2024
Hotel Andina La Terraza;no;9;2024;Febrero;6;7;0;4;2;0;0;BB;FRA;Directo;Directo;0;0;0;B;A;1;No Deposit;14;NULL;0;Transitorio;91.1;0;0;Check-Out;2/11/2024
Hotel Andina La Terraza;no;8;2024;Febrero;6;7;0;4;1;2;0;BB;FRA;Directo;Directo;0;0;0;B;A;0;No Deposit;14;NULL;0;Transitorio;91.1;0;0;Check-Out;2/11/2024
Hotel Andina La Terraza;no;23;2024;Febrero;6;7;0;4;2;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;74.8;0;2;Check-Out;2/11/2024
Hotel Andina La Terraza;no;34;2024;Febrero;6;7;0;4;2;0;1;HB;FRA;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;7;NULL;0;Transitorio;89.54;0;2;Check-Out;2/11/2024
Hotel Andina La Terraza;no;5;2024;Enero;4;25;4;13;2;2;0;BB;AGO;Online TA;TA/TO;0;0;0;F;G;1;No Deposit;9;NULL;0;Transitorio;223;0;0;Check-Out;2/11/2024
Hotel Andina La Terraza;no;74;2024;Febrero;6;9;0;2;2;1;0;BB;ITA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;111.6;0;2;Check-Out;2/11/2024
Hotel Andina La Terraza;no;47;2024;Febrero;6;8;0;3;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;95.4;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;5;2024;Febrero;6;7;0;4;2;0;0;BB;ROU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;91.8;0;2;Check-Out;2/11/2024
Hotel Andina La Terraza;no;22;2024;Febrero;6;7;0;4;2;0;0;SC;ITA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;74.8;0;0;Check-Out;2/11/2024
Hotel Andina La Terraza;no;0;2024;Febrero;6;10;0;1;1;0;0;SC;PRT;Directo;Directo;0;0;0;A;D;0;No Deposit;NULL;NULL;0;Transitorio;88;0;0;Check-Out;2/11/2024
Hotel Andina La Terraza;no;52;2024;Febrero;6;5;2;4;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;90.1;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;6;2024;Febrero;6;7;0;4;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;91.8;0;0;Check-Out;2/11/2024
Hotel Andina La Terraza;no;36;2024;Febrero;6;9;0;2;2;1;0;BB;FRA;Directo;Directo;0;0;0;A;A;1;No Deposit;14;NULL;0;Transitorio;119;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;36;2024;Febrero;6;9;0;2;1;0;0;BB;FRA;Directo;Directo;0;0;0;A;A;2;No Deposit;14;NULL;0;Transitorio;90;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;37;2024;Febrero;5;4;2;5;1;0;0;BB;FRA;Groups;TA/TO;0;0;0;A;A;1;No Deposit;NULL;407;14;Transitorio - Fiesta;75;0;0;Check-Out;2/11/2024
Hotel Andina La Terraza;no;48;2024;Febrero;5;3;2;6;1;0;0;BB;ISR;Directo;Directo;0;0;0;A;A;1;No Deposit;14;NULL;0;Transitorio;77;0;3;Check-Out;2/11/2024
Hotel Andina La Terraza;no;8;2024;Febrero;6;7;0;4;2;0;0;BB;MUS;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;89;NULL;0;Transitorio;91.4;0;0;Check-Out;2/11/2024
Hotel Andina La Terraza;no;23;2024;Febrero;6;7;0;4;3;0;0;BB;ROU;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;9;NULL;0;Transitorio;125.8;0;2;Check-Out;2/11/2024
Hotel Andina La Terraza;no;28;2024;Febrero;6;5;2;4;1;2;0;BB;FRA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;NULL;0;Transitorio;97.65;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;5;2024;Febrero;6;7;0;4;1;0;0;BB;ROU;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;91.8;0;2;Check-Out;2/11/2024
Hotel Andina La Terraza;no;29;2024;Febrero;6;6;1;4;3;0;0;BB;FRA;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;9;NULL;0;Transitorio;108.8;0;3;Check-Out;2/11/2024
Hotel Andina La Terraza;no;7;2024;Febrero;6;6;1;4;2;0;0;SC;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;56.51;0;0;Check-Out;2/11/2024
Hotel Andina La Terraza;no;38;2024;Febrero;6;9;0;2;2;0;0;BB;PRT;Directo;Directo;0;0;0;A;A;1;No Deposit;14;NULL;0;Transitorio;98;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;3;2024;Febrero;5;4;2;5;1;0;0;SC;PRT;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;74.8;0;0;Check-Out;2/11/2024
Hotel Andina La Terraza;no;3;2024;Febrero;5;4;2;5;2;0;0;SC;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;74.8;0;0;Check-Out;2/11/2024
Hotel Andina La Terraza;no;3;2024;Febrero;6;10;0;1;1;0;0;BB;FRA;Directo;Directo;0;0;0;D;A;0;No Deposit;NULL;NULL;0;Transitorio;80;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;2;2024;Febrero;6;6;1;4;2;0;0;BB;POL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;91.8;0;0;Check-Out;2/11/2024
Hotel Andina La Terraza;no;1;2024;Febrero;6;10;0;1;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;1;No Deposit;94;NULL;0;Transitorio;65;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;2;2024;Febrero;6;9;0;2;1;0;0;BB;PRT;Directo;Directo;0;0;0;A;D;1;No Deposit;NULL;NULL;0;Transitorio;79;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;2;2024;Febrero;6;9;0;2;1;0;0;BB;FRA;Directo;Directo;0;0;0;A;D;1;No Deposit;NULL;NULL;0;Transitorio;79;0;1;Check-Out;2/11/2024
Hotel Andina La Terraza;no;19;2024;Febrero;6;7;0;5;2;0;0;BB;FRA;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;28;NULL;0;Transitorio;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;24;2024;Febrero;6;5;2;5;1;0;0;BB;MAR;Groups;TA/TO;0;0;0;A;A;1;No Deposit;NULL;407;0;Transitorio - Fiesta;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;41;2024;Febrero;6;8;0;4;3;0;0;BB;FRA;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;9;NULL;0;Transitorio;115.6;0;1;Check-Out;2/12/2024
Hotel Andina La Terraza;no;60;2024;Febrero;6;10;0;2;2;0;0;BB;MCO;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;73.46;0;1;Check-Out;2/12/2024
Hotel Andina La Terraza;no;22;2024;Febrero;6;8;0;4;2;0;0;BB;ITA;Online TA;TA/TO;0;0;0;A;A;2;No Deposit;9;NULL;0;Transitorio;100.8;0;2;Check-Out;2/12/2024
Hotel Andina La Terraza;no;28;2024;Febrero;6;9;0;3;2;2;0;BB;FRA;Offline TA/TO;TA/TO;0;0;0;E;E;0;No Deposit;17;NULL;0;Transitorio;120.75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;140;2024;Febrero;6;6;1;5;2;0;0;BB;BRA;Online TA;TA/TO;0;0;0;A;A;3;No Deposit;9;NULL;0;Transitorio;94.8;0;1;Check-Out;2/12/2024
Hotel Andina La Terraza;no;151;2024;Febrero;7;17;0;1;2;0;0;BB;BRA;Online TA;TA/TO;0;0;1;A;A;2;No Deposit;9;NULL;0;Transitorio;93.6;0;1;Check-Out;2/18/2024
Hotel Andina La Terraza;no;46;2024;Febrero;6;7;0;5;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;98.6;0;1;Check-Out;2/12/2024
Hotel Andina La Terraza;no;78;2024;Febrero;6;10;0;2;2;0;0;SC;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;79.2;0;1;Check-Out;2/12/2024
Hotel Andina La Terraza;no;21;2024;Febrero;6;7;0;5;2;1;1;BB;ESP;Offline TA/TO;TA/TO;0;0;0;D;D;2;No Deposit;22;NULL;0;Transitorio;98.26;0;2;Check-Out;2/12/2024
Hotel Andina La Terraza;no;1;2024;Febrero;6;10;0;2;2;0;1;BB;PRT;Directo;Directo;0;0;0;A;A;0;No Deposit;NULL;NULL;0;Transitorio;51.5;1;1;Check-Out;2/12/2024
Hotel Andina La Terraza;no;1;2024;Febrero;6;11;0;1;2;0;0;SC;RUS;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;99;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;11;2024;Febrero;7;12;2;0;2;0;0;SC;RUS;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Group;88;0;0;Check-Out;2/14/2024
Hotel Andina La Terraza;no;25;2024;Febrero;6;10;0;2;2;1;0;BB;FRA;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;28;NULL;0;Transitorio;90;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;24;2024;Febrero;6;9;0;3;2;0;0;BB;CHE;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;28;NULL;0;Transitorio;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;24;2024;Febrero;6;5;2;5;1;0;0;BB;MAR;Groups;TA/TO;0;0;0;A;A;1;No Deposit;NULL;407;0;Transitorio - Fiesta;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;17;2024;Febrero;6;10;0;2;1;0;0;SC;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;57.06;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;24;2024;Febrero;6;5;2;5;1;0;0;BB;MAR;Groups;TA/TO;0;0;0;A;A;1;No Deposit;NULL;407;0;Transitorio - Fiesta;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;24;2024;Febrero;6;5;2;5;1;0;0;BB;MAR;Groups;TA/TO;0;0;0;A;A;1;No Deposit;NULL;407;0;Transitorio - Fiesta;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;24;2024;Febrero;6;5;2;5;1;0;0;BB;MAR;Groups;TA/TO;0;0;0;A;A;1;No Deposit;NULL;407;0;Transitorio - Fiesta;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;4;2024;Febrero;6;10;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;108;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;12;2024;Febrero;6;10;0;2;2;0;0;SC;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;97;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;12;2024;Febrero;6;10;0;2;2;0;0;SC;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;88;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;24;2024;Febrero;6;5;2;5;1;0;0;BB;MAR;Groups;TA/TO;0;0;0;A;A;1;No Deposit;NULL;407;0;Transitorio - Fiesta;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;24;2024;Febrero;6;5;2;5;1;0;0;BB;MAR;Groups;TA/TO;0;0;0;A;A;1;No Deposit;NULL;407;0;Transitorio - Fiesta;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;0;2024;Febrero;7;12;0;0;2;0;0;BB;PRT;Directo;Directo;1;0;0;B;B;2;No Deposit;NULL;NULL;0;Transitorio;0;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;3;2024;Febrero;6;11;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;108;0;2;Check-Out;2/12/2024
Hotel Andina La Terraza;no;24;2024;Febrero;6;5;2;5;1;0;0;BB;MAR;Groups;TA/TO;0;0;0;A;A;1;No Deposit;NULL;407;0;Transitorio - Fiesta;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;24;2024;Febrero;6;5;2;5;1;0;0;BB;MAR;Groups;TA/TO;0;0;0;A;A;1;No Deposit;NULL;407;0;Transitorio - Fiesta;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;24;2024;Febrero;6;5;2;5;1;0;0;BB;MAR;Groups;TA/TO;0;0;0;A;A;1;No Deposit;NULL;407;0;Transitorio - Fiesta;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;24;2024;Febrero;6;5;2;5;1;0;0;BB;MAR;Groups;TA/TO;0;0;0;A;A;1;No Deposit;NULL;407;0;Transitorio - Fiesta;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;35;2024;Febrero;6;10;0;2;3;0;0;BB;BEL;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;NULL;0;Transitorio;108.26;0;2;Check-Out;2/12/2024
Hotel Andina La Terraza;no;230;2024;Febrero;6;10;0;2;2;0;0;BB;ITA;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;90;0;3;Check-Out;2/12/2024
Hotel Andina La Terraza;no;16;2024;Febrero;6;10;0;2;2;0;0;BB;GRC;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;28;NULL;0;Transitorio;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;60;2024;Febrero;6;8;0;4;2;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;A;2;No Deposit;9;NULL;0;Transitorio;74.8;0;3;Check-Out;2/12/2024
Hotel Andina La Terraza;no;24;2024;Febrero;6;5;2;5;1;0;0;BB;MAR;Groups;TA/TO;0;0;0;A;A;1;No Deposit;NULL;407;0;Transitorio - Fiesta;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;4;2024;Febrero;6;10;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;118;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;12;2024;Febrero;6;10;0;2;2;0;0;SC;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;88;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;2;2024;Febrero;6;5;2;5;2;0;0;SC;CHN;Directo;Directo;0;0;0;A;A;1;No Deposit;14;NULL;0;Transitorio;88;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;61;2024;Febrero;6;8;0;4;2;0;0;BB;ITA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;90.1;0;1;Check-Out;2/12/2024
Hotel Andina La Terraza;no;24;2024;Febrero;6;5;2;5;1;0;0;BB;MAR;Groups;TA/TO;0;0;0;A;D;1;No Deposit;NULL;407;0;Transitorio - Fiesta;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;24;2024;Febrero;6;5;2;5;1;0;0;BB;MAR;Groups;TA/TO;0;0;0;A;A;2;No Deposit;NULL;407;0;Transitorio - Fiesta;0;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;24;2024;Febrero;6;5;2;5;1;0;0;BB;MAR;Groups;TA/TO;0;0;0;A;A;1;No Deposit;NULL;407;0;Transitorio - Fiesta;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;14;2024;Febrero;6;9;0;3;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;2;No Deposit;9;NULL;0;Transitorio;108;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;14;2024;Febrero;6;9;0;3;3;0;0;BB;FRA;Online TA;TA/TO;0;0;0;D;D;1;No Deposit;9;NULL;0;Transitorio;158;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;22;2024;Febrero;6;9;0;3;2;0;0;BB;FRA;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;28;NULL;0;Transitorio;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;105;2024;Febrero;6;10;0;2;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;D;3;No Deposit;9;NULL;0;Transitorio;93.6;0;1;Check-Out;2/12/2024
Hotel Andina La Terraza;no;1;2024;Febrero;6;9;0;3;2;0;0;SC;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;88;1;2;Check-Out;2/12/2024
Hotel Andina La Terraza;no;24;2024;Febrero;6;5;2;5;1;0;0;BB;MAR;Groups;TA/TO;0;0;0;A;A;1;No Deposit;NULL;407;0;Transitorio - Fiesta;75;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;19;2024;Febrero;6;10;0;2;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;155;NULL;0;Transitorio;120.5;0;1;Check-Out;2/12/2024
Hotel Andina La Terraza;no;17;2024;Febrero;6;9;0;3;3;0;0;BB;BRA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;NULL;0;Transitorio;121.66;0;0;Check-Out;2/12/2024
Hotel Andina La Terraza;no;28;2024;Febrero;6;8;0;4;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;100.8;0;1;Check-Out;2/12/2024
Hotel Andina La Terraza;no;14;2024;Febrero;6;8;0;4;2;0;0;BB;ALB;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;91.8;0;1;Check-Out;2/12/2024
